"Timestamp","Sources","Authors","Content","Opinions","Tags","Link","Classification"
"2015-06-12 11:35:35","Twitter search","Mala compañía.","Si la CocaCola Zero es más sana y sabe igual, ¿Por qué coño siguen fabricando la normal?","Positive","","http://twitter.com/Timh_Tweet/statuses/609383553776898048","M"
"2015-06-12 14:31:16","Twitter search","Tita","A mi la Coca Cola Zero me parece mucho mejor cerveza que la Cruzcampo","Positive","","http://twitter.com/intertita/statuses/609427764517670912","M"
"2015-06-12 16:28:47","Twitter search","Angel Ledezma","Palomitas ✅. CocaCola Zero ✅. 14 años de hype acumulado ✅. Let's gooooo 🐲🐊🐍. #JurassicWorld","Positive","","http://twitter.com/AngelSLedezma/statuses/609457340945989632","M"
"2015-06-12 17:03:48","Twitter search","Vanesa t","Menos mal q he visto esto y se me ha quitado el hambre, asi q una coca cola zero porfavor 😂😂😂 http://t.co/nnzogrO9Z1","Positive","","http://twitter.com/2006Vanesa/statuses/609466151723266048","M"
"2015-06-12 17:26:48","Twitter search","Gonzaloverarios","Nuevo sponsor , COCA COLA ZERO! http://t.co/ASuZklMF98","Positive","","http://twitter.com/gonzaloverarios/statuses/609471940802252800","M"
"2015-06-12 18:14:19","G+ search","cristian madrera (Youkai master)","Big cola, coca cola zero y sprite","Positive","","https://plus.google.com/108753126506630940400/posts/eXt1dxi9zqw","M"
"2015-06-13 01:03:12","Twitter search","Ana Gimeno Guadalupe","A mi la Coca Cola Zero me parece mucho mejor cerveza que la Cruzcampo","Positive","","http://twitter.com/anita_ritmica/statuses/609586797094510592","M"
"2015-06-13 05:16:34","Twitter search","Doble o nada.","A mi la Coca Cola Zero me parece mucho mejor cerveza que la Cruzcampo","Positive","","http://twitter.com/Jomon_AC/statuses/609650558295756800","M"
"2015-06-13 11:03:25","Twitter search","J-me Cifu","Dizque bajando el tamal con coca-cola zero. Porque me cuido. #FitMood","Positive","","http://twitter.com/MeeCifu/statuses/609737844094074880","M"
"2015-06-13 14:18:19","Twitter search","KIYOSHI","10 de cada 8 dentistas recomiendan tomar coca-cola zero","Positive","","http://twitter.com/druidcreature/statuses/609786893237125120","M"
"2015-06-14 00:12:21","Twitter search","Tula","Buenísima la propaganda de coca cola zero jaja","Positive","","http://twitter.com/Tulaaaaaaaa/statuses/609936387165540352","M"
"2015-06-14 08:21:43","Twitter search","Rakel Almaty","Que rica #instagram #cocacola #cocacolazero #buenacompañia https://t.co/SqBGeLfIoI","Positive","","http://twitter.com/Rakelalmaty/statuses/610059539791093760","M"
"2015-06-14 08:37:33","Twitter search","Ellie.","Me estoy volviendo adicta a la Coca-Cola Zero. Tras tomar cinco me duele el estómago tal y como si tuviese una puta úlcera.","Positive","","http://twitter.com/thinspw/statuses/610063526804197376","M"
"2015-06-15 06:36:53","Twitter search","King of Kings♠","¿Cuál es tu bebida favorita? — Coca Cola Zero sin cafeína, con una rodaja de limón JAJAJAJAJA http://t.co/Q66afK0uvV","Positive","","http://twitter.com/Ramon_Martin1/statuses/610395544385646592","M"
"2015-06-15 09:21:33","Twitter search","SONIA BCN","me da pereza y a por el pan pero no a por cocacola zero","Positive","","http://twitter.com/sonialovesmiley/statuses/610436983962378241","M"
"2015-06-15 10:48:51","Twitter search","yesenia jazmin","Lo que nos gusta un @ronlegendario con @CocaCola Zero y su rodajita de limón @jesule_86","Positive","","http://twitter.com/yeseniajazmin18/statuses/610458954586427392","M"
"2015-06-15 11:02:57","Twitter search","Mega Direct","La última campaña de Coca-Cola Zero es brillante, porque hace que puedas probar su publicidad, literalmente.... http://t.co/XzAmsfoCLC","Positive","","http://twitter.com/Mega_Direct/statuses/610462504561479680","M"
"2015-06-15 11:17:58","Twitter search","mila","Ella se va a sorprender con un beso y vos con el Auténtico Sabor, Zero Calorías de Coca-Cola Zero #ProbáParaCreer http://t.co/1p8znGiUsE","Positive","","http://twitter.com/milagrosperezz/statuses/610466281507000320","M"
"2015-06-15 12:19:34","Twitter search","✨vero","Ella se va a sorprender con un beso y vos con el Auténtico Sabor, Zero Calorías de Coca-Cola Zero #ProbáParaCreer http://t.co/1p8znGiUsE","Positive","","http://twitter.com/verozaiatz/statuses/610481786758504448","M"
"2015-06-15 16:07:39","Twitter search","Cristina Pereyra","Ella se va a sorprender con un beso y vos con el Auténtico Sabor, Zero Calorías de Coca-Cola Zero #ProbáParaCreer http://t.co/1p8znGiUsE","Positive","","http://twitter.com/CristinPereyra/statuses/610539184533696512","M"
"2015-06-15 17:05:07","Twitter search","asshole","coca cola ya no sabe que carajo inventar para vender coca cola zero","Positive","","http://twitter.com/the_nicotine/statuses/610553644753289217","M"
"2015-06-15 18:08:31","Twitter search","Felipe","Papa rellena con coca cola zero para la dieta.","Positive","","http://twitter.com/LeDicenFitness/statuses/610569600816795648","M"
"2015-06-16 13:31:08","Twitter search","Guuz","Nunca probé la coca cola zero y ahora me hice adicto, donde estuviste toda mi vida","Positive","","http://twitter.com/Gustze/statuses/610862184361500673","M"
"2015-06-17 11:01:25","Twitter search","♏","Prefiero mil veces la cocacola zero o light, que la común.. Vengan de a uno..","Positive","","http://twitter.com/BrendaLareu/statuses/611186895951929344","M"
"2015-06-17 13:46:35","Twitter search","Fer FiloFer","Coca-Cola Zero de madrugada.... #cocacolazero  #relax #cocacola #fresh #zombie  #fotosquenosubiporflojera https://t.co/s3pVR42Tkj","Positive","","http://twitter.com/FerFiloFer/statuses/611228459013132288","M"
"2015-06-17 14:25:15","Twitter search","CamyGomez♡","Ultimamente estoy tomando coca-cola Zero","Positive","","http://twitter.com/camilag03093633/statuses/611238192205942786","M"
"2015-06-17 20:18:23","Twitter search","✠ Rockabilly ♬ ♪ ♩","Que hago yo tomando Coca Cola Zero jajajaj","Positive","","http://twitter.com/FedeRatRod/statuses/611327061052026882","M"
"2015-06-17 22:26:19","Twitter search","★AfterChabon..","Un eructo de Coca Cola ZERO fría de heladera sin hielo, como respuesta a todo...","Positive","","http://twitter.com/MaxiWelchen/statuses/611359254809853952","M"
"2015-06-18 00:17:20","Twitter: @CocaColaZeroMx","Víctor Hugo Sánchez","Tú y yo, @CocaColaZeroMx y dos que tres capítulos de #OITNB ; no sé, piénsalo.","Positive","","http://twitter.com/hijodevecino/statuses/611387191931965440","M"
"2015-06-17 23:51:37","Twitter: @CocaColaZeroMx","YO","Una @CocaColaZeroMx  bien fria cuando tengo sed  #MeDaPlacer","Positive","","http://twitter.com/cmtzo/statuses/611380723098890241","M"
"2015-06-18 02:21:32","Twitter search","Oscar Araujo Ramos","Algunos sueñan con ser populares, ricos, guapos. Yo sólo quiero una Coca-Cola Zero.","Positive","","http://twitter.com/oscararaujo58/statuses/611418446933307392","M"
"2015-06-18 02:12:02","Twitter: @CocaColaZeroAr","м̶̶α̶̶α̶̶αcὗὗ.♥","Quiero una @CocaColaZeroAr ... ♥","Positive","","http://twitter.com/Macuca_Luercho/statuses/611416059095195648","M"
"2015-06-18 09:59:14","Twitter search","QuieroCaféSiempre","Otra cosa que me gusta mucho que nadie comprende como es que me puede gustar es la Coca Zero Cherry (o la Coca Light Cherry)","Positive","","http://twitter.com/ntanasescu/statuses/611533633266958337","M"
"2015-06-18 15:30:47","Twitter search","ErTitoBrony","Desde que bebo coca cola zero la normal me parece basura :c","Positive","","http://twitter.com/TheRhydonboss/statuses/611617071470899201","M"
"2015-06-18 23:03:02","Twitter search","Armando García","@GrizzAzzul Ese y el de Coca Cola Zero.","Positive","","http://twitter.com/The_Rocanlover/statuses/611730881946910720","M"
"2015-06-19 08:27:12","Twitter search","Ariel☆","me copo con las propagandas de coca cola zero","Positive","","http://twitter.com/VickytoriaZ/statuses/611872859321933824","M"
"2015-06-19 06:53:17","Twitter: @CocaColaZeroMx","Carlos Benitez","@Benitez_carlos7 O mejor una @CocaColaZeroMx 😘?","Positive","","http://twitter.com/Benitez_carlos7/statuses/611849226989899776","M"
"2015-06-19 06:53:14","Twitter: @CocaColaZeroMx","Carlos Benitez","@MaarJimnez bueno invítame una @CocaColaZeroMx 🙈😘❤️","Positive","","http://twitter.com/Benitez_carlos7/statuses/611849213396152320","M"
"2015-06-19 09:16:12","Twitter search","       ненависть","Ha ocurrido. Es real. 'Un bocadillo de panceta y una coca cola zero por favor'.","Positive","","http://twitter.com/zeroanueve/statuses/611885191397834753","M"
"2015-06-19 19:37:29","Twitter search","Álex Rodríguez","A mi la Coca Cola Zero me parece mucho mejor cerveza que la Cruzcampo","Positive","","http://twitter.com/Alekstyle/statuses/612041542572855296","M"
"2015-06-20 14:51:21","Twitter search","Pedro Uribe Guzmán","Que rica está mi coca cola zero. #VeranoSinCocaCola","Positive","","http://twitter.com/AbgUribe/statuses/612331922132500481","M"
"2015-06-20 16:11:51","Twitter search","Dionny Padilla Ruiz","Tarde de Arjona y Coca Cola Zero👌✌ @DionnyPadilla","Positive","","http://twitter.com/DionnyPadilla/statuses/612352180247470080","M"
"2015-06-20 16:11:07","Twitter search","Maria José Acuña♡","Tarde de Arjona y Coca Cola Zero👌✌ @DionnyPadilla","Positive","","http://twitter.com/Mj_acudurango/statuses/612351996314697728","M"
"2015-06-20 17:17:27","Twitter: @CocaColaZero_CR","La Teacher","Revisando examenes y dandome un gustito de @CocaColaZero_CR pa refrescar. 😊 http://t.co/L0DtIGYWru","Positive","","http://twitter.com/lateachercr/statuses/612368689459900416","M"
"2015-06-21 01:28:09","Twitter search","N A ✌","ami me gustaria ir a un cine y que me den una coca cola . y que este tomando una coca zero y luego me digan 'tenes una coca cola gratis ' ♥ ♥","Positive","","http://twitter.com/Nachoo_Honores/statuses/612492176946253828","M"
"2015-06-21 17:32:59","Twitter search","Maria Cornu","Me hice fan de la coca Zero #cocacola #cocazero #zero","Positive","","http://twitter.com/MariaCornu/statuses/612734985687044097","M"
"2015-06-22 15:46:56","Twitter search","Jorge Donaire","Sorprendete en un abrir y cerrar de imagen con el auténtico sabor, zero calorías de Coca-Cola Zero #ProbáParaCreer http://t.co/WcqRdQwnoR","Positive","","http://twitter.com/FOFITODONER/statuses/613070684823142404","M"
"2015-06-23 10:25:07","Twitter: @CocaColaZeroAr","David Gonzalez","@bannhe @CocaColaZeroAr mmm que rico,hace cuanto no como una feta de jamón y queso, aunque creo que un café calentito seria más rico","Positive","","http://twitter.com/davideze67/statuses/613352084944109568","M"
"2015-06-23 10:20:57","Twitter: @CocaColaZeroAr","Jesús Surriable","@bannhe @CocaColaZeroAr creo q la coca zero es el secreto de tu silueta","Positive","","http://twitter.com/JesusSurriable/statuses/613351036124852224","M"
"2015-06-23 10:03:29","Twitter: @CocaColaZeroAr","cazaubon gustavo","@bannhe @CocaColaZeroAr Chorizos a la Pomarola y salgo sin abrigoooo!!! Jajaja.","Positive","","http://twitter.com/donevere1/statuses/613346641328885760","M"
"2015-06-23 10:00:50","Twitter: @CocaColaZeroAr","cazaubon gustavo","@bannhe @CocaColaZeroAr Por que presumis de tu desayuno, el mio tiene mas caloriasssss!!! http://t.co/ACbIH0Y92y","Positive","","http://twitter.com/donevere1/statuses/613345975290200064","M"
"2015-06-23 09:48:25","Twitter: @CocaColaZeroAr","carlos battaggliero","@bannhe @CocaColaZeroAr Q bien con razon estas tan Linda siempre q tengas lindo dia Besos Mi PRECIOSURA","Positive","","http://twitter.com/elrulibattag/statuses/613342848604368896","M"
"2015-06-23 09:44:16","Twitter: @CocaColaZeroAr","Vanesa Torres Gritti","Mi desayuno !!! ☕🍪 / ✋mi @CocaColaZeroAr infaltable en mis dias !!! 💝 http://t.co/FWWlFtMQ27","Positive","","http://twitter.com/bannhe/statuses/613341807263522816","M"
"2015-06-23 12:38:59","Twitter search","Can","Sorprendete en un abrir y cerrar de imagen con el auténtico sabor, zero calorías de Coca-Cola Zero #ProbáParaCreer http://t.co/WcqRdQwnoR","Positive","","http://twitter.com/candedHiriart/statuses/613385776689192960","M"
"2015-06-23 12:57:01","Twitter search","Cristian Alejandro","Me volvi un adicto a la coca cola zero jajaja","Positive","","http://twitter.com/CrisChuroCabj/statuses/613390313546235904","M"
"2015-06-23 12:56:41","Twitter search","Vegetal.","@FrankieFunes yo amo la coca cola Zero.","Positive","","http://twitter.com/eric_aleAs/statuses/613390228892598272","M"
"2015-06-23 20:19:17","Twitter search","Manuel Díaz","Que no falte nunca una @CocaCola Zero en la heladera.","Positive","","http://twitter.com/manudiaz83/statuses/613501614482194432","M"
"2015-06-23 21:41:25","Twitter search","Sandoval","@alexisleon_7 coca cola zero 👏","Positive","","http://twitter.com/Madafackaaa_/statuses/613522283018219520","M"
"2015-06-24 01:35:24","Twitter search","MΛLCRIΛDO","Otra Coca-Cola Zero pues la noche es larga..","Positive","","http://twitter.com/M4LCRI4DO/statuses/613581168085041152","M"
"2015-06-24 15:02:16","Twitter search","▲Miguel Marthz▲","Momentos perfectos con Coca Cola Zero! #InstaSize #Yum #Yummy #InstaFood #InstaGood #CocaCola… https://t.co/OSDatzzRrz","Positive","","http://twitter.com/MiguelMarthinez/statuses/613784222323576832","M"
"2015-06-24 16:21:47","Twitter search","Sebastián Nicolás","Usualmente no tomo bebidas Cola… Pero ando súper antojado por una CocaCola Zero bien helada…","Positive","","http://twitter.com/sebastianicolas/statuses/613804233998139392","M"
"2015-06-24 19:17:02","Twitter: @CocaColaZeroMx","♡All the love♡","@CocaColaZeroMx me recordo a @FifthHarmony 😏😏😏💜💜💜","Positive","","http://twitter.com/FangirlForevah_/statuses/613848336731254784","M"
"2015-06-24 18:09:13","FanPage: Coca-Cola Zero México","Zara Toledo","Y yo a ti peqe ♡♡♡","Positive","","http://www.facebook.com/cocacolazeromex/posts/10153878014109045?comment_id=10153929319244045","M"
"2015-06-25 01:02:04","Twitter search","Pepona♥","Traeme coca cola zero y helado gridk y te perdono.  Y 3 batidos","Positive","","http://twitter.com/KarenFerreyra17/statuses/613935167653212160","M"
"2015-06-25 06:46:05","Twitter search","Jorge Rafael Avila","@newchloe18 que rica coca cola zero me combidas.....","Positive","","http://twitter.com/ponJaAvila/statuses/614021740545593344","M"
"2015-06-24 18:32:16","Coca-Cola Peru","Inès de Valencia","Pan con pollo y mi coca cola zero.","Positive","","http://www.facebook.com/cocacolaperu/posts/383097641895961?comment_id=383104615228597","M"
"2015-06-27 02:05:53","Twitter search","ℒoℓα","Que buenna está la propagánda de la Coca Cola Zero","Positive","","http://twitter.com/LolyEncinas/statuses/614676000652283904","M"
"2015-06-27 23:33:24","Twitter search","Luis Felipe Montaño","#NMSXF3  HO  se reporta listo para buscar el lugar de privilegio en la 'Coca-Cola Zero 240'  http://t.co/mbp25rclhN http://t.co/uSi5kloicj","Positive","","http://twitter.com/Lfelipemontano/statuses/615000013907718144","M"
"2015-06-28 13:11:04","Twitter search","Gonzalo Guerrero","Que pidan la chorrillana suprema pero OJO, con coca cola zero o light 😂😂😂","Positive","","http://twitter.com/gonguerrero/statuses/615205786512437248","M"
"2015-06-28 13:10:50","Twitter search","Soy Jose Canseco","Que pidan la chorrillana suprema pero OJO, con coca cola zero o light 😂😂😂","Positive","","http://twitter.com/SangusheEpotito/statuses/615205729671225344","M"
"2015-06-29 01:00:42","Twitter search","Margo Roth Spiegelma","JAJAJAJA  me gusto esa publicidad de coca cola zero","Positive","","http://twitter.com/abrilguerrero66/statuses/615384373572042752","M"
"2015-06-29 15:22:39","Twitter: @CocaColaZeroAr","veronica gonzalez","@CocaColaZeroAr como la disfruto bien fría","Positive","","http://twitter.com/veroxgonzalez/statuses/615601289272127488","M"
"2015-06-29 23:03:56","Twitter search","JhPex✨","Quiero una coca-cola Zero onda así muy Helada.","Positive","","http://twitter.com/Jhpex/statuses/615717374239453184","M"
"2015-06-30 00:08:09","Twitter search","•Micaela•","Odio odiar la coca comun.. me acostumbre a la coca cero","Positive","","http://twitter.com/MiccaGommez/statuses/615733536025378816","M"
"2015-06-30 18:11:20","Twitter search","One Club Man","Ya voy a cumplir 1 semana que mi cena son Cheetos puffs® y una Coca Cola Zero®.","Positive","","http://twitter.com/charlieebeat/statuses/616006128900509696","M"
"2015-06-30 19:24:11","Twitter: @CocaColaMx","Selene MONTEJO","@Maggot0612 @CocaColaMx a mí me encanta la 'CocaZero' :3 es sexy..","Positive","","http://twitter.com/SeleneMONTEJO/statuses/616024459921600512","M"
"2015-06-30 20:07:30","Twitter search","andres cantor","Fútbol #alitasbbq papa cajun y coca cola zero por aquello de la dieta https://t.co/S3Bp3fAYkm","Positive","","http://twitter.com/andrescantor06/statuses/616035361861537793","M"
"2015-07-01 00:05:36","Twitter: @CocaColaZeroAr","Malu","@CocaColaZeroAr Houston, una coca por acá por favor!","Positive","","http://twitter.com/_HerMajesty/statuses/616095280908345344","M"
"2015-07-01 12:22:42","Twitter search","ℳℛDavid","= Coca-Cola > Coca-Cola Light > Coca-Cola Zero. Siclo del amor. 👌 https://t.co/gyDLNd6Y97","Positive","","http://twitter.com/MrDavid____/statuses/616280777932693504","M"
"2015-07-01 19:04:21","Twitter search","mariana con m d mmm","Nada mejor q una Coca cola zero...!!! 😋 http://t.co/BA11cIXZd6","Positive","","http://twitter.com/mmaynezm/statuses/616381858624835584","M"
"2015-07-02 00:16:24","Twitter search","Lauti✌","Estoy a dieta y cuando salí de entrenar me compre una coca cola zero!!","Positive","","http://twitter.com/julianleal56/statuses/616460390193594368","M"
"2015-07-02 19:22:51","Twitter: @CocaColaZeroAr","Danjemin.","@bakmine proba @CocaColaZeroAr, es lo más rico que hay.","Positive","","http://twitter.com/bakmine/statuses/616748901777952768","M"
"2015-07-03 00:17:00","Twitter search","XiZeLLa LoRdz ಠ_ಠ","Photo: Coca-cola zero. Mi favorita Y mi mami lo sabeee Aww (en casa de mami) http://t.co/SMPp78NllV","Positive","","http://twitter.com/LaBurbis/statuses/616822927892344832","M"
"2015-07-03 04:15:50","Twitter: @CocaColaZeroAr","~Zykeyload~","@CocaColaZeroAr Tomo CocaCola desde hace mas de 10 años NUNCA podrán hacerla igual sin todos sus ingredientes,mi lengua siente la diferencia","Positive","","http://twitter.com/masterfights/statuses/616883031945670656","M"
"2015-07-03 12:15:07","Twitter search","█Artaro█","Coca cola zero 💕","Positive","","http://twitter.com/Arturo_Drew/statuses/617003647361228801","M"
"2015-07-03 14:11:49","Twitter: @CocaColaZeroAr","SpreenDMC","@CocaColaZeroAr Siganme Ya #ProbeParaCreer Y esta muy buena la coca :v","Positive","","http://twitter.com/SpreenDMC/statuses/617033013726191616","M"
"2015-07-04 11:06:26","Twitter search","MΛLCRIΛDO","Así estoy todos los sábados . Con mi Coca-Cola zero  http://t.co/VOQVvuszD6","Positive","","http://twitter.com/M4LCRI4DO/statuses/617348748293771264","M"
"2015-07-04 19:36:35","Twitter search","K","@beatebaan A TOMAR COCA COLA ZERO CONCHETURAME","Positive","","http://twitter.com/caracoquesa/statuses/617477135394021376","M"
"2015-07-04 21:23:19","Twitter search","@nolescreo","El gordo hpta pide 3 perros calientes... pero con coca cola cero... 😒","Positive","","http://twitter.com/Ed0327/statuses/617503992847974400","M"
"2015-07-05 18:56:04","Twitter search","Alex Roman","El día está como para ver la película #TheWall con una buena botana, cerveza y una coca cola zero por si se ofrece.. #PinkFloyd","Positive","","http://twitter.com/al3xry/statuses/617829323823693824","M"
"2015-07-05 19:20:37","Twitter search","Oscar Araujo Ramos","Una Coca-Cola Zero bien helada para ese vecino buena onda que te presta el Wifi.","Positive","","http://twitter.com/oscararaujo58/statuses/617835502557728768","M"
"2015-07-06 17:58:29","Twitter search","ANAYANCI NANGULLASMÚ","El que busca no siempre encuentra, lo encuentra su mamá y  ella merece una Coca-Cola Zero.","Positive","","http://twitter.com/NANGULLASMU/statuses/618177222256386048","M"
"2015-07-07 07:55:13","Twitter search","Hugo Miranda","A mi la Coca Cola Zero me parece mucho mejor cerveza que la Cruzcampo","Positive","","http://twitter.com/HugoMiranda97/statuses/618387792972906496","M"
"2015-07-07 12:09:20","Twitter search","Verónica Orso","Coca Cola Zero y yo #unahistoriadeamor http://t.co/lSrlqoNgOA http://t.co/7QUdYq3tHb","Positive","","http://twitter.com/VeronicaOrso/statuses/618451743500824576","M"
"2015-06-08 10:08:13","Twitter search","C.E.N MI GENIO AMOR","es la misma mierda la coca cola comun, con la coca cola zero","Negative","","http://twitter.com/BrunoRenones/statuses/607912016670560256","M"
"2015-06-08 14:15:45","Twitter search","Sire ♡","propagandas pelotudas y la de cocacola zero","Negative","","http://twitter.com/ServianSol/statuses/607974309852790784","M"
"2015-06-08 20:03:12","Twitter search","Maca Lourdes ✨","La coca cola zero es una de las cosas mas feas que le paso al mundo despues de las empanadas con pasas de uva","Negative","","http://twitter.com/Macarenna4/statuses/608061748416004096","M"
"2015-06-09 06:33:39","Twitter search","Mazze","La Coca Zero no tiene nada que ver con la común. Basta de mentirle a la gente @CocaCola","Negative","","http://twitter.com/NicoMacias_10/statuses/608220406114320384","M"
"2015-06-09 09:41:53","Twitter search","「Λlberto」","La Coca Cola zero no debería existir.","Negative","","http://twitter.com/AlbertoDB702/statuses/608267774859845632","M"
"2015-06-09 11:12:42","Twitter search","Hasta los mismos","A mi la Coca Cola Zero me parece mucho mejor cerveza que la Cruzcampo","Negative","","http://twitter.com/hastalosmismosh/statuses/608290632667435009","M"
"2015-06-09 13:14:56","Twitter search","Gallina Irala P.","Que asco la coca cola zero boluda.","Negative","","http://twitter.com/jessIrala99/statuses/608321391734214657","M"
"2015-06-09 13:11:52","Twitter search","Ricardo Bevilacqua","La #CocaColaZero NO tiene que el mismo sabor que la #CocaCola, dejen de mentir @CocaColaAr!...Igual es rica jajaja","Negative","","http://twitter.com/ricardobevi/statuses/608320620389101568","M"
"2015-06-09 14:18:54","Twitter search","Shake your body~","La coca cola zero es una de las cosas mas feas que le paso al mundo despues de las empanadas con pasas de uva","Negative","","http://twitter.com/MicaelaGrey/statuses/608337489598816257","M"
"2015-06-09 20:14:00","Twitter search","♋","La coca cola zero es una de las cosas mas feas que le paso al mundo despues de las empanadas con pasas de uva","Negative","","http://twitter.com/bbbbbrenda/statuses/608426853444022274","M"
"2015-06-09 22:05:24","Twitter search","Alois. [A]","'@Ribxg: La coca cola zero es lo más feo que hay.'","Negative","","http://twitter.com/LuhanBxG_/statuses/608454889979686913","M"
"2015-06-09 22:04:42","Twitter search","Sungjae","La coca cola zero es lo más feo que hay.","Negative","","http://twitter.com/Ribxg/statuses/608454710035668993","M"
"2015-06-10 10:07:46","Twitter search","EhAmeoTeneOra?","Que cochinada mas inmunda e insulsa es eso de coca-cola zero","Negative","","http://twitter.com/elchocho2/statuses/608636678819950593","M"
"2015-06-10 10:39:43","Twitter search","Aurora","'Coca-cola zero' o 'cómo beber mierda liquida'. Como prefieras llamarlo.","Negative","","http://twitter.com/aurorafloresp/statuses/608644719690813440","M"
"2015-06-10 11:00:13","Twitter search","jorge","'@aurorafloresp: 'Coca-cola zero' o 'cómo beber mierda liquida'. Como prefieras llamarlo.'@ernestocaro8","Negative","","http://twitter.com/jorge_sanchez7/statuses/608649875216080896","M"
"2015-06-10 11:54:29","Twitter search","Matías AlbornOz","No puede ser más fea la Coca Cola Zero culiau!","Negative","","http://twitter.com/FlacoAlbornOz/statuses/608663531643367424","M"
"2015-06-10 12:16:45","Twitter search","Florencia Arias","No puede ser más fea la Coca Cola Zero culiau!","Negative","","http://twitter.com/florarias96/statuses/608669137003347969","M"
"2015-06-10 15:18:54","Twitter search","vico,,","Que asco la coca-cola zero prefiero tomar agua del inodoro.","Negative","","http://twitter.com/d4ncingshoes/statuses/608714974744182786","M"
"2015-06-11 11:27:17","Instagram search","laau","Foto dedicada a los amantes de la cocacola = 30g de azúcar. Por algo se inventó la ZERO ya tenemos suficiente gente diabética 👏 #cocacola #nutrition #diet #sugarfree #diabetes #fat #grasa #cocacolazero","Negative","","https://instagram.com/p/3yzrQ4rOMp/","M"
"2015-06-11 15:24:57","Twitter search","Me llaman Mulo","- Ponga una Coca Cola Zero sin cafeína. . - Lo siento. Agüita sucia no nos queda.","Negative","","http://twitter.com/MellamanMulo/statuses/609078886928936962","M"
"2015-06-11 21:01:57","Twitter search","Antipática:","Será que hay alguien en este planeta al que la Coca-Cola zero le sepa igual a la normal?","Negative","","http://twitter.com/MartinezCamila_/statuses/609163697823567872","M"
"2015-06-11 22:03:58","Twitter search","mesmerino","ME VENDIERON COCA COLA CERO EN VEZ DE LA NORMAL QUIERO ROMPER TODO","Negative","","http://twitter.com/emilianirijillo/statuses/609179302173765632","M"
"2015-06-12 10:07:29","Twitter search","Criiiss","Esa gente que se toma coca cola zero para no engordar es tan pipácea.... ¿sabéis que el azúcar no es lo que engorda, verdad?","Negative","","http://twitter.com/Chispy98/statuses/609361380194525184","M"
"2015-06-12 13:09:17","Twitter search","Frankie ♡","NADIE QUIERE COCA COLA ZERO NO JODAN MÁS!. Prefiero tomar tang que coca zero","Negative","","http://twitter.com/franc19_/statuses/609407131515641856","M"
"2015-06-12 13:11:32","Twitter search","nicoo","Coca-cola zero diaj no tiene sabor a nada -.-","Negative","","http://twitter.com/nico_2013g/statuses/609407700636692480","M"
"2015-06-12 14:27:07","Twitter search","Agus Ayala","'@esleysabelo :La coca cola zero es una de las cosas mas feas que le paso al mundo despues de las empanadas con pasas de uva'","Negative","","http://twitter.com/AgusAyala15/statuses/609426721750818817","M"
"2015-06-12 14:23:17","Twitter search","Frenesí","'@esleysabelo :La coca cola zero es una de las cosas mas feas que le paso al mundo despues de las empanadas con pasas de uva'","Negative","","http://twitter.com/AgusKutasi/statuses/609425758151442432","M"
